14	7328	NB,LRR
1	7328	NB,LRR,Coil,PF00412,PF12315
2	7328	NB,LRR,PF03106
1	7328	NB,PF08381
1	7328	PF00635,TIR
1	7328	PF04852,TIR,NB,LRR
1	7328	PF07887,NB
4	7328	RPW8
1	7328	RPW8,Coil,NB,LRR
3	7328	RPW8,NB
35	7328	TIR
1	7328	TIR,Coil,NB,LRR
2	7328	TIR,LRR
17	7328	TIR,NB
62	7328	TIR,NB,LRR
1	7328	TIR,PF04859
4	7328	TIR,PF14299
13	7373	Coil,NB
14	7373	Coil,NB,LRR
22	7373	NB
9	7373	NB,LRR
2	7373	NB,LRR,PF03106
1	7373	NB,LRR,TIR
1	7373	PF00635,TIR
1	7373	RPW8,Coil,NB,LRR
4	7373	RPW8,NB
1	7373	RPW8,NB,PF00412,PF12315
20	7373	TIR
3	7373	TIR,LRR
16	7373	TIR,NB
62	7373	TIR,NB,LRR
1	7373	TIR,PF04859,Coil
1	7373	TIR,PF14299
15	7396	Coil,NB
13	7396	Coil,NB,LRR
1	7396	Coil,NB,LRR,PF00069
18	7396	NB
7	7396	NB,LRR
1	7396	NB,LRR,PF03106
2	7396	NB,LRR,TIR
1	7396	PF00635,TIR
1	7396	PF07887,NB
10	7396	RPW8
1	7396	RPW8,Coil,NB,LRR
4	7396	RPW8,NB
1	7396	RPW8,NB,PF00412,PF12315
19	7396	TIR
1	7396	TIR,Coil,NB,LRR
1	7396	TIR,LRR
18	7396	TIR,NB
64	7396	TIR,NB,LRR
1	7396	TIR,NB,LRR,PF05553
1	7396	TIR,NB,LRR,PF06984
4	7396	TIR,PF14299
14	7413	Coil,NB
16	7413	Coil,NB,LRR
1	7413	Coil,NB,LRR,PF00069
23	7413	NB
8	7413	NB,LRR
2	7413	NB,LRR,PF03106
1	7413	NB,LRR,TIR
1	7413	PF02671,PF03106,TIR,NB,LRR
1	7413	PF03106,NB
1	7413	PF04852,TIR,NB,LRR
2	7413	RPW8
1	7413	RPW8,Coil,NB,LRR
4	7413	RPW8,NB
1	7413	RPW8,NB,PF00412,PF12315
28	7413	TIR
1	7413	TIR,Coil,NB,LRR
2	7413	TIR,LRR
16	7413	TIR,NB
72	7413	TIR,NB,LRR
1	7413	TIR,NB,LRR,PF05553
1	7413	TIR,NB,LRR,PF06552
1	7413	TIR,PF04859
1	7413	TIR,PF14223
1	7413	TIR,PF14299
15	7415	Coil,NB
13	7415	Coil,NB,LRR
1	7415	Coil,NB,LRR,PF00069
17	7415	NB
8	7415	NB,LRR
1	7415	NB,LRR,Coil
1	7415	NB,LRR,PF03106
1	7415	NB,LRR,TIR
1	7415	PF00635,TIR
1	7415	PF02671,PF03106,TIR,NB,LRR,PF00069
3	7415	RPW8
1	7415	RPW8,Coil,NB,LRR
4	7415	RPW8,NB
1	7415	RPW8,NB,PF00412,PF12315
20	7415	TIR
1	7415	TIR,Coil
1	7415	TIR,Coil,NB,LRR
17	7415	TIR,NB
59	7415	TIR,NB,LRR
1	7415	TIR,NB,PF06552
1	7415	TIR,PF04859,Coil
1	7415	TIR,PF14299
11	7416	Coil,NB
